key,keydown_time,keyup_time,dwell_time,flight_time,is_correction
r,1744668490853.2295,1744668491025.3196,172.090087890625,0,0
space,1744668491028.2944,1744668491158.8582,130.563720703125,2.974853515625,0
t,1744668491798.6592,1744668491965.9934,167.334228515625,639.801025390625,0
a,1744668492201.2979,1744668492360.3608,159.06298828125,235.304443359375,0
c,1744668492557.958,1744668492687.6353,129.67724609375,197.59716796875,0
t,1744668492853.4507,1744668493009.2764,155.82568359375,165.8154296875,0
i,1744668493011.0046,1744668493121.7761,110.771484375,1.728271484375,0
l,1744668493252.659,1744668493404.4336,151.774658203125,130.8828125,0
e,1744668493382.307,1744668493496.9587,114.65185546875,0,0
space,1744668493462.5315,1744668493668.1868,205.6552734375,0,0
d,1744668493615.1846,1744668493744.3645,129.179931640625,0,0
e,1744668493853.8552,1744668493968.2778,114.422607421875,109.49072265625,0
t,1744668493971.5657,1744668494121.1208,149.55517578125,3.287841796875,0
e,1744668494087.2512,1744668494220.4062,133.155029296875,0,0
c,1744668494313.4104,1744668494463.0266,149.6162109375,93.004150390625,0
t,1744668494610.4866,1744668494741.9958,131.50927734375,147.4599609375,0
i,1744668494707.5964,1744668494779.1238,71.52734375,0,0
o,1744668494874.5369,1744668495004.888,130.35107421875,95.4130859375,0
n,1744668495081.1545,1744668495233.1584,152.00390625,76.2666015625,0
space,1744668495199.2837,1744668495383.9717,184.68798828125,0,0
d,1744668495442.76,1744668495534.7832,92.023193359375,58.788330078125,0
e,1744668495719.6453,1744668495829.7585,110.11328125,184.862060546875,0
backspace,1744668496612.186,1744668496781.282,169.095947265625,782.427490234375,1
backspace,1744668496893.6616,1744668497004.2095,110.5478515625,112.379638671875,1
a,1744668497027.7642,1744668497175.91,148.145751953125,23.5546875,0
n,1744668497199.2146,1744668497347.0317,147.817138671875,23.3046875,0
d,1744668497293.9927,1744668497405.1719,111.17919921875,0,0
space,1744668497369.407,1744668497518.376,148.968994140625,0,0
o,1744668498285.5203,1744668498437.2285,151.708251953125,767.144287109375,0
b,1744668499015.2568,1744668499204.941,189.68408203125,578.0283203125,0
j,1744668499408.4229,1744668499557.3975,148.974609375,203.48193359375,0
e,1744668499559.6655,1744668499708.3958,148.730224609375,2.26806640625,0
c,1744668499711.9614,1744668499824.8594,112.89794921875,3.565673828125,0
t,1744668499942.7358,1744668500107.726,164.990234375,117.87646484375,0
space,1744668500068.4329,1744668500182.9028,114.469970703125,0,0
m,1744668500220.0886,1744668500357.2712,137.1826171875,37.185791015625,0
a,1744668500334.605,1744668500449.682,115.076904296875,0,0
n,1744668500486.708,1744668500600.9458,114.23779296875,37.026123046875,0
i,1744668500630.1772,1744668500756.4792,126.302001953125,29.2314453125,0
p,1744668500921.3643,1744668501069.246,147.8818359375,164.885009765625,0
u,1744668501220.967,1744668501331.7341,110.76708984375,151.720947265625,0
l,1744668501477.1453,1744668501595.0374,117.89208984375,145.4111328125,0
a,1744668501575.1675,1744668501688.67,113.50244140625,0,0
t,1744668501725.158,1744668501858.5352,133.377197265625,36.488037109375,0
i,1744668501782.8809,1744668501877.55,94.669189453125,0,0
o,1744668501987.0444,1744668502083.213,96.16845703125,109.494384765625,0
n,1744668502138.275,1744668502294.0132,155.73828125,55.06201171875,0
space,1744668502259.3928,1744668502391.4336,132.040771484375,0,0
s,1744668502575.533,1744668502686.1558,110.622802734375,184.099365234375,0
k,1744668502705.2778,1744668502800.608,95.330078125,19.1220703125,0
i,1744668502875.3325,1744668502990.809,115.4765625,74.724609375,0
l,1744668503097.3386,1744668503174.5303,77.191650390625,106.529541015625,0
l,1744668503246.6123,1744668503361.155,114.542724609375,72.08203125,0
s,1744668503364.6768,1744668503496.7656,132.0888671875,3.521728515625,0
space,1744668503459.5032,1744668503592.0896,132.58642578125,0,0
a,1744668503793.077,1744668503907.24,114.1630859375,200.9873046875,0
r,1744668503930.3223,1744668504135.9055,205.583251953125,23.082275390625,0
e,1744668504022.299,1744668504154.7598,132.460693359375,0,0
space,1744668504101.4543,1744668504211.5046,110.05029296875,0,0
n,1744668504267.7092,1744668504381.1116,113.40234375,56.20458984375,0
o,1744668504475.7817,1744668504643.772,167.990234375,94.670166015625,0
r,1744668504647.0662,1744668504783.8057,136.739501953125,3.294189453125,0
m,1744668504760.669,1744668504897.5261,136.857177734375,0,0
a,1744668504918.513,1744668505029.0989,110.5859375,20.98681640625,0
l,1744668505051.748,1744668505181.557,129.808837890625,22.649169921875,0
space,1744668505184.7024,1744668505315.778,131.07568359375,3.1455078125,0
b,1744668505463.8667,1744668505596.1194,132.252685546875,148.088623046875,0
u,1744668505599.369,1744668505693.1636,93.794677734375,3.24951171875,0
t,1744668505750.6443,1744668505900.5757,149.931396484375,57.480712890625,0
space,1744668505927.8342,1744668506035.155,107.32080078125,27.258544921875,0
backspace,1744668506959.2495,1744668507074.944,115.694580078125,924.094482421875,1
backspace,1744668507150.8813,1744668507260.9756,110.09423828125,75.937255859375,1
backspace,1744668507320.983,1744668507392.5933,71.6103515625,60.00732421875,1
backspace,1744668507469.324,1744668507564.031,94.70703125,76.730712890625,1
h,1744668507654.5127,1744668507752.121,97.6083984375,90.481689453125,0
o,1744668507845.1067,1744668507996.9739,151.8671875,92.985595703125,0
w,1744668507975.4236,1744668508054.2703,78.8466796875,0,0
e,1744668508183.7803,1744668508334.39,150.609619140625,129.510009765625,0
v,1744668508391.4314,1744668508504.5679,113.136474609375,57.04150390625,0
e,1744668508470.3308,1744668508638.9214,168.590576171875,0,0
r,1744668508643.3804,1744668508775.1348,131.75439453125,4.458984375,0
space,1744668508736.2065,1744668508885.4578,149.251220703125,0,0
s,1744668508851.384,1744668508963.99,112.60595703125,0,0
h,1744668509020.991,1744668509152.929,131.93798828125,57.0009765625,0
e,1744668509131.758,1744668509247.9893,116.231201171875,0,0
space,1744668509266.3213,1744668509362.4263,96.10498046875,18.33203125,0
d,1744668509366.4414,1744668509497.3591,130.917724609375,4.01513671875,0
o,1744668509516.216,1744668509652.328,136.11181640625,18.85693359375,0
e,1744668509618.2603,1744668509728.4534,110.193115234375,0,0
s,1744668509823.7073,1744668509953.9512,130.243896484375,95.25390625,0
space,1744668509960.769,1744668510068.54,107.77099609375,6.81787109375,0
s,1744668510109.6785,1744668510218.5166,108.838134765625,41.138427734375,0
h,1744668510386.3938,1744668510536.8926,150.498779296875,167.877197265625,0
o,1744668510867.3984,1744668510996.7422,129.34375,330.505859375,0
w,1744668511033.768,1744668511167.5696,133.801513671875,37.02587890625,0
space,1744668511132.8594,1744668511264.1018,131.242431640625,0,0
s,1744668513179.7397,1744668513314.0625,134.32275390625,1915.637939453125,0
l,1744668513387.3953,1744668513504.4568,117.0615234375,73.332763671875,0
o,1744668513611.5999,1744668513748.571,136.97119140625,107.14306640625,0
w,1744668513711.1716,1744668513860.767,149.595458984375,0,0
d,1744668514100.1436,1744668514273.904,173.760498046875,239.37646484375,0
space,1744668514292.7927,1744668514423.636,130.84326171875,18.888671875,0
i,1744668514481.4287,1744668514592.1294,110.70068359375,57.792724609375,0
n,1744668514629.051,1744668514784.845,155.7939453125,36.921630859375,0
t,1744668514762.8696,1744668514899.2693,136.399658203125,0,0
e,1744668514877.5186,1744668515012.7986,135.280029296875,0,0
g,1744668515343.8027,1744668515440.3638,96.56103515625,331.004150390625,0
r,1744668515582.9932,1744668515719.046,136.052734375,142.62939453125,0
a,1744668515735.2605,1744668515849.0957,113.835205078125,16.214599609375,0
t,1744668515875.892,1744668515985.1316,109.239501953125,26.79638671875,0
i,1744668515930.3179,1744668516042.821,112.503173828125,0,0
o,1744668516150.7568,1744668516264.9805,114.2236328125,107.935791015625,0
n,1744668516324.3296,1744668516453.3708,129.041259765625,59.34912109375,0
space,1744668516457.8054,1744668516568.053,110.24755859375,4.4345703125,0
i,1744668516571.9575,1744668516706.5354,134.577880859375,3.904541015625,0
n,1744668516727.8213,1744668516858.655,130.833740234375,21.285888671875,0
space,1744668516823.0437,1744668516914.285,91.2412109375,0,0
l,1744668517009.2979,1744668517140.3079,131.010009765625,95.012939453125,0
i,1744668517235.1125,1744668517364.8555,129.742919921875,94.8046875,0
m,1744668517367.074,1744668517539.88,172.805908203125,2.218505859375,0
b,1744668517543.04,1744668517670.8193,127.779296875,3.16015625,0
space,1744668517710.0928,1744668517802.7896,92.69677734375,39.2734375,0
f,1744668519363.618,1744668519492.3972,128.779296875,1560.828369140625,0
o,1744668519495.789,1744668519628.4158,132.626708984375,3.391845703125,0
c,1744668519645.9097,1744668519779.3032,133.3935546875,17.493896484375,0
u,1744668519840.4097,1744668519986.669,146.25927734375,61.1064453125,0
s,1744668519990.6912,1744668520083.248,92.556884765625,4.022216796875,0
e,1744668520197.3347,1744668520289.679,92.34423828125,114.086669921875,0
d,1744668520397.9897,1744668520532.8027,134.81298828125,108.310791015625,0
space,1744668520496.09,1744668520609.265,113.1748046875,0,0
a,1744668520865.675,1744668520996.0786,130.403564453125,256.41015625,0
f,1744668521234.9634,1744668521345.4666,110.503173828125,238.884765625,0
f,1744668521424.861,1744668521535.7913,110.93017578125,79.39453125,0
o,1744668521576.4524,1744668521706.902,130.44970703125,40.6611328125,0
r,1744668521710.3926,1744668521842.08,131.6875,3.490478515625,0
d,1744668521953.0593,1744668522102.0781,149.018798828125,110.979248046875,0
a,1744668522129.6099,1744668522292.363,162.753173828125,27.53173828125,0
n,1744668522346.6282,1744668522502.3677,155.739501953125,54.26513671875,0
c,1744668522481.5303,1744668522616.9817,135.451416015625,0,0
e,1744668522542.8706,1744668522677.744,134.873291015625,0,0
space,1744668522656.1638,1744668522773.6167,117.452880859375,0,0
p,1744668522880.4475,1744668523032.7708,152.3232421875,106.830810546875,0
r,1744668522999.082,1744668523127.91,128.827880859375,0,0
i,1744668523151.0815,1744668523223.7969,72.71533203125,23.171630859375,0
m,1744668523318.8157,1744668523450.324,131.50830078125,95.018798828125,0
i,1744668523506.9941,1744668523618.9316,111.9375,56.670166015625,0
n,1744668523642.0503,1744668523809.8584,167.80810546875,23.11865234375,0
g,1744668523732.7322,1744668523848.2268,115.49462890625,0,0
space,1744668523866.9487,1744668523942.687,75.73828125,18.721923828125,0
t,1744668523965.7583,1744668524114.9282,149.169921875,23.0712890625,0
a,1744668524173.1677,1744668524302.87,129.702392578125,58.239501953125,0
s,1744668524250.1133,1744668524380.3765,130.26318359375,0,0
k,1744668524439.3396,1744668524569.875,130.535400390625,58.963134765625,0
s,1744668524572.9788,1744668524646.9993,74.0205078125,3.103759765625,0
.,1744668524758.118,1744668524889.656,131.5380859375,111.11865234375,0
space,1744668525024.1658,1744668525174.3923,150.2265625,134.509765625,0
caps_lock,1744668525279.5369,1744668525432.7998,153.262939453125,105.14453125,0
w,1744668525561.259,1744668525657.7456,96.486572265625,128.459228515625,0
caps_lock,1744668525714.2297,1744668525847.849,133.619384765625,56.484130859375,0
h,1744668525907.1746,1744668526035.2224,128.0478515625,59.325439453125,0
e,1744668526041.9346,1744668526151.729,109.79443359375,6.712158203125,0
n,1744668526193.6904,1744668526342.9053,149.21484375,41.96142578125,0
space,1744668526307.5938,1744668526480.4268,172.8330078125,0,0
s,1744668526457.29,1744668526573.7366,116.446533203125,0,0
h,1744668526575.92,1744668526707.0906,131.170654296875,2.183349609375,0
e,1744668526710.5356,1744668526842.2825,131.746826171875,3.445068359375,0
space,1744668526806.7124,1744668526935.689,128.9765625,0,0
i,1744668526976.9404,1744668527106.9846,130.044189453125,41.25146484375,0
s,1744668527074.509,1744668527201.3005,126.79150390625,0,0
space,1744668527166.855,1744668527296.1387,129.28369140625,0,0
b,1744668527391.17,1744668527524.0798,132.909912109375,95.03125,0
l,1744668527484.7563,1744668527599.4531,114.69677734375,0,0
i,1744668527693.728,1744668527823.3337,129.605712890625,94.27490234375,0
n,1744668527842.739,1744668527975.4321,132.693115234375,19.4052734375,0
d,1744668527923.603,1744668528051.656,128.052978515625,0,0
f,1744668528182.8298,1744668528332.6836,149.853759765625,131.173828125,0
o,1744668528335.5527,1744668528430.2168,94.6640625,2.869140625,0
l,1744668528541.5115,1744668528674.2063,132.69482421875,111.294677734375,0
d,1744668528640.3252,1744668528750.1953,109.8701171875,0,0
e,1744668528880.9583,1744668528953.0242,72.06591796875,130.762939453125,0
d,1744668529066.9749,1744668529215.0754,148.1005859375,113.95068359375,0
space,1744668529180.3428,1744668529310.864,130.521240234375,0,0
a,1744668529352.337,1744668529466.37,114.033203125,41.472900390625,0
n,1744668529503.7603,1744668529652.4531,148.69287109375,37.39013671875,0
d,1744668529618.5542,1744668529747.8625,129.308349609375,0,0
space,1744668529712.4045,1744668529827.729,115.324462890625,0,0
l,1744668530875.263,1744668531011.7537,136.49072265625,1047.533935546875,0
e,1744668531028.1719,1744668531184.397,156.22509765625,16.418212890625,0
f,1744668531200.539,1744668531333.7856,133.24658203125,16.14208984375,0
t,1744668531557.998,1744668531723.786,165.787841796875,224.21240234375,0
space,1744668531689.4785,1744668531839.467,149.988525390625,0,0
t,1744668531946.6597,1744668532063.4568,116.797119140625,107.192626953125,0
o,1744668532084.4966,1744668532216.207,131.71044921875,21.039794921875,0
space,1744668532141.1934,1744668532255.2139,114.0205078125,0,0
d,1744668532385.8762,1744668532497.812,111.935791015625,130.662353515625,0
e,1744668532626.9595,1744668532756.7014,129.741943359375,129.1474609375,0
s,1744668532924.4075,1744668533074.7195,150.31201171875,167.7060546875,0
c,1744668533223.3179,1744668533332.8325,109.5146484375,148.598388671875,0
r,1744668533443.5574,1744668533580.5645,137.007080078125,110.724853515625,0
i,1744668533673.5603,1744668533823.0435,149.483154296875,92.995849609375,0
b,1744668533770.64,1744668533900.4983,129.8583984375,0,0
e,1744668533994.986,1744668534147.3176,152.33154296875,94.48779296875,0
space,1744668534162.491,1744668534276.7437,114.252685546875,15.17333984375,0
w,1744668534531.084,1744668534666.1394,135.055419921875,254.34033203125,0
h,1744668534724.4202,1744668534874.3325,149.912353515625,58.28076171875,0
e,1744668534877.5122,1744668535026.6296,149.117431640625,3.1796875,0
r,1744668534974.1306,1744668535167.4246,193.2939453125,0,0
e,1744668535216.0034,1744668535350.3635,134.360107421875,48.578857421875,0
space,1744668535389.958,1744668535502.68,112.721923828125,39.594482421875,0
h,1744668535577.6863,1744668535689.865,112.1787109375,75.00634765625,0
e,1744668535693.2234,1744668535825.4287,132.205322265625,3.3583984375,0
r,1744668535769.1086,1744668535905.9617,136.85302734375,0,0
space,1744668535866.8337,1744668535978.205,111.371337890625,0,0
l,1744668536074.0317,1744668536222.9802,148.948486328125,95.82666015625,0
e,1744668536149.6267,1744668536318.1667,168.5400390625,0,0
f,1744668536284.1248,1744668536394.544,110.419189453125,0,0
t,1744668536507.5764,1744668536657.8816,150.30517578125,113.032470703125,0
space,1744668536617.2705,1744668536714.9783,97.707763671875,0,0
i,1744668536826.806,1744668536975.1296,148.32373046875,111.82763671875,0
s,1744668536940.9583,1744668537088.613,147.65478515625,0,0
space,1744668537042.7502,1744668537215.0503,172.300048828125,0,0
s,1744668537529.4321,1744668537647.406,117.973876953125,314.3818359375,0
h,1744668537733.7373,1744668537884.4067,150.66943359375,86.331298828125,0
e,1744668537857.451,1744668537949.5798,92.12890625,0,0
space,1744668537922.5735,1744668538041.3389,118.765380859375,0,0
c,1744668538064.6438,1744668538228.6072,163.96337890625,23.304931640625,0
a,1744668538177.6448,1744668538294.8838,117.239013671875,0,0
n,1744668538296.255,1744668538406.8684,110.613525390625,1.37109375,0
space,1744668538423.909,1744668538558.1301,134.22119140625,17.04052734375,0
a,1744668538578.1543,1744668538730.7886,152.63427734375,20.024169921875,0
c,1744668538789.446,1744668538880.9768,91.53076171875,58.657470703125,0
c,1744668538976.3552,1744668539067.6814,91.326171875,95.37841796875,0
u,1744668539122.5745,1744668539239.4526,116.878173828125,54.89306640625,0
r,1744668539240.7583,1744668539395.822,155.063720703125,1.3056640625,0
a,1744668539356.3167,1744668539489.413,133.096435546875,0,0
t,1744668539564.7942,1744668539676.4143,111.6201171875,75.381103515625,0
e,1744668539636.1033,1744668539733.1187,97.015380859375,0,0
l,1744668539749.1853,1744668539902.5913,153.406005859375,16.066650390625,0
y,1744668539868.4006,1744668539959.7927,91.39208984375,0,0
space,1744668539962.6694,1744668540092.5938,129.92431640625,2.876708984375,0
d,1744668540096.2517,1744668540189.8494,93.59765625,3.657958984375,0
o,1744668540210.5051,1744668540359.1438,148.638671875,20.65576171875,0
space,1744668540324.6523,1744668540474.611,149.958740234375,0,0
s,1744668540514.6753,1744668540627.9067,113.2314453125,40.064208984375,0
e,1744668540845.3193,1744668540978.811,133.49169921875,217.41259765625,0
space,1744668541090.4397,1744668541202.5461,112.1064453125,111.628662109375,0
b,1744668541531.15,1744668541682.1074,150.95751953125,328.603759765625,0
u,1744668541721.5051,1744668541873.9255,152.42041015625,39.397705078125,0
t,1744668541876.8523,1744668542006.2615,129.4091796875,2.9267578125,0
space,1744668541972.4446,1744668542100.2812,127.836669921875,0,0
c,1744668542178.0295,1744668542308.255,130.225341796875,77.748291015625,0
a,1744668542311.552,1744668542442.8328,131.28076171875,3.297119140625,0
n,1744668542445.7466,1744668542556.354,110.607421875,2.913818359375,0
n,1744668542615.2356,1744668542725.9788,110.7431640625,58.881591796875,0
o,1744668542841.419,1744668543008.0015,166.58251953125,115.440185546875,0
t,1744668542968.1602,1744668543047.868,79.707763671875,0,0
space,1744668543009.9785,1744668543122.9824,113.00390625,0,0
v,1744668543250.9563,1744668543384.9548,133.99853515625,127.973876953125,0
e,1744668543407.1394,1744668543574.7927,167.6533203125,22.1845703125,0
r,1744668543537.9907,1744668543655.1382,117.1474609375,0,0
b,1744668543783.1104,1744668543933.391,150.28076171875,127.97216796875,0
a,1744668544059.0703,1744668544156.8013,97.73095703125,125.67919921875,0
l,1744668544233.6294,1744668544345.2302,111.600830078125,76.828125,0
l,1744668544418.6787,1744668544573.528,154.849365234375,73.448486328125,0
y,1744668544538.9897,1744668544647.5408,108.551025390625,0,0
space,1744668544613.2249,1744668544724.3467,111.121826171875,0,0
c,1744668544840.6501,1744668545005.0293,164.379150390625,116.303466796875,0
o,1744668544948.061,1744668545065.9944,117.933349609375,0,0
m,1744668545177.2822,1744668545250.515,73.232666015625,111.287841796875,0
m,1744668545345.637,1744668545440.699,95.06201171875,95.1220703125,0
i,1744668545536.1484,1744668545666.385,130.236572265625,95.449462890625,0
t,1744668545673.0364,1744668545802.09,129.0537109375,6.6513671875,0
space,1744668545817.8833,1744668545932.1072,114.223876953125,15.793212890625,0
t,1744668546334.2253,1744668546464.1926,129.96728515625,402.1181640625,0
o,1744668546467.0833,1744668546617.589,150.505859375,2.890625,0
space,1744668546694.4407,1744668546824.4463,130.005615234375,76.8515625,0
s,1744668547352.336,1744668547539.8193,187.4833984375,527.8896484375,0
a,1744668547467.477,1744668547578.6394,111.162353515625,0,0
y,1744668547707.7656,1744668547842.0596,134.2939453125,129.126220703125,0
i,1744668547881.0676,1744668547938.4214,57.353759765625,39.008056640625,0
n,1744668548030.8567,1744668548179.2017,148.344970703125,92.435302734375,0
g,1744668548122.788,1744668548277.7156,154.927490234375,0,0
space,1744668548240.196,1744668548331.7068,91.5107421875,0,0
i,1744668548390.8271,1744668548539.3916,148.564453125,59.120361328125,0
t,1744668548466.9717,1744668548617.4834,150.51171875,0,0
s,1744668548779.5254,1744668548912.111,132.585693359375,162.0419921875,0
space,1744668548877.2205,1744668548991.7349,114.514404296875,0,0
h,1744668549102.386,1744668549255.1187,152.732666015625,110.651123046875,0
e,1744668549201.257,1744668549295.2942,94.037109375,0,0
r,1744668549258.7498,1744668549393.9543,135.20458984375,0,0
space,1744668549355.1626,1744668549446.6804,91.517822265625,0,0
o,1744668549505.7737,1744668549655.192,149.418212890625,59.09326171875,0
w,1744668549620.3718,1744668549713.1665,92.794677734375,0,0
n,1744668549772.4634,1744668549920.977,148.513671875,59.296875,0
space,1744668549884.419,1744668549996.1187,111.69970703125,0,0
a,1744668550222.343,1744668550371.6382,149.295166015625,226.224365234375,0
r,1744668550385.8186,1744668550538.4011,152.58251953125,14.180419921875,0
m,1744668550505.9954,1744668550634.8196,128.82421875,0,0
space,1744668551196.548,1744668551344.9666,148.41845703125,561.728515625,0
u,1744668552073.477,1744668552202.16,128.682861328125,728.510498046875,0
n,1744668552279.2478,1744668552391.035,111.787109375,77.087890625,0
l,1744668552540.7395,1744668552672.7048,131.96533203125,149.70458984375,0
e,1744668552635.6577,1744668552730.5735,94.915771484375,0,0
s,1744668552856.5112,1744668552914.2444,57.733154296875,125.937744140625,0
s,1744668553005.6406,1744668553141.0422,135.401611328125,91.396240234375,0
space,1744668553105.7683,1744668553233.4023,127.634033203125,0,0
s,1744668553306.761,1744668553440.003,133.241943359375,73.358642578125,0
h,1744668553477.172,1744668553610.5493,133.377197265625,37.169189453125,0
e,1744668553614.186,1744668553745.4512,131.26513671875,3.63671875,0
space,1744668553709.0603,1744668553802.2253,93.1650390625,0,0
i,1744668553933.9932,1744668554043.961,109.9677734375,131.767822265625,0
n,1744668554085.0105,1744668554217.3977,132.38720703125,41.049560546875,0
i,1744668554617.0347,1744668554767.0935,150.058837890625,399.636962890625,0
t,1744668554843.3623,1744668554975.5652,132.202880859375,76.268798828125,0
i,1744668555373.6199,1744668555508.7026,135.082763671875,398.0546875,0
a,1744668555563.8354,1744668555697.1008,133.265380859375,55.1328125,0
t,1744668555811.2063,1744668555939.0432,127.8369140625,114.10546875,0
e,1744668556379.1333,1744668556492.8596,113.726318359375,440.090087890625,0
s,1744668556604.8628,1744668556716.217,111.354248046875,112.003173828125,0
space,1744668556733.3835,1744668556829.5522,96.168701171875,17.16650390625,0
c,1744668556977.947,1744668557107.1199,129.1728515625,148.394775390625,0
o,1744668557110.7126,1744668557241.148,130.435302734375,3.5927734375,0
n,1744668557321.3667,1744668557470.5815,149.21484375,80.21875,0
t,1744668557438.415,1744668557566.4854,128.0703125,0,0
a,1744668557589.6123,1744668557773.778,184.165771484375,23.126953125,0
c,1744668557829.1558,1744668557965.034,135.878173828125,55.377685546875,0
t,1744668558112.6797,1744668558280.7224,168.042724609375,147.645751953125,0
space,1744668558245.1448,1744668558337.6929,92.548095703125,0,0
h,1744668558396.7385,1744668558529.9485,133.2099609375,59.045654296875,0
e,1744668558495.8557,1744668558625.0793,129.2236328125,0,0
r,1744668558721.4756,1744668558831.0076,109.531982421875,96.396240234375,0
s,1744668558907.184,1744668558981.624,74.43994140625,76.176513671875,0
e,1744668559111.6658,1744668559224.1025,112.436767578125,130.041748046875,0
l,1744668559498.0361,1744668559627.4636,129.427490234375,273.93359375,0
f,1744668559650.0447,1744668559782.6863,132.6416015625,22.5810546875,0
.,1744668559877.0674,1744668560009.6821,132.61474609375,94.381103515625,0
space,1744668560675.7031,1744668560810.134,134.430908203125,666.02099609375,0
caps_lock,1744668560941.54,1744668561131.4138,189.873779296875,131.406005859375,0
a,1744668562977.524,1744668563144.7964,167.2724609375,1846.110107421875,0
caps_lock,1744668563259.83,1744668563390.3762,130.546142578125,115.03369140625,0
f,1744668563646.8945,1744668563781.7805,134.885986328125,256.518310546875,0
t,1744668563955.679,1744668564062.3323,106.6533203125,173.8984375,0
e,1744668564113.446,1744668564234.727,121.281005859375,51.11376953125,0
r,1744668564177.647,1744668564347.3086,169.66162109375,0,0
space,1744668564312.826,1744668564426.058,113.232177734375,0,0
a,1744668564449.0535,1744668564598.0525,148.9990234375,22.995361328125,0
n,1744668564674.3943,1744668564824.2615,149.8671875,76.341796875,0
space,1744668564882.785,1744668564993.2742,110.4892578125,58.5234375,0
caps_lock,1744668565106.7112,1744668565256.1174,149.40625,113.43701171875,0
e,1744668565384.555,1744668565494.9358,110.380859375,128.4375,0
e,1744668565595.596,1744668565723.3325,127.736572265625,100.66015625,0
g,1744668565818.1802,1744668565948.6738,130.49365234375,94.84765625,0
caps_lock,1744668566169.861,1744668566322.8298,152.96875,221.187255859375,0
space,1744668566341.3335,1744668566472.417,131.08349609375,18.503662109375,0
i,1744668568307.2795,1744668568473.0813,165.8017578125,1834.862548828125,0
t,1744668568437.933,1744668568548.453,110.519775390625,0,0
space,1744668568550.9722,1744668568642.4268,91.45458984375,2.519287109375,0
i,1744668568900.5598,1744668569029.66,129.10009765625,258.133056640625,0
s,1744668568991.3865,1744668569129.7512,138.36474609375,0,0
space,1744668569131.608,1744668569282.2175,150.609619140625,1.856689453125,0
r,1744668569227.96,1744668569396.94,168.97998046875,0,0
e,1744668569338.0667,1744668569471.4136,133.346923828125,0,0
v,1744668569621.2712,1744668569788.754,167.482666015625,149.857666015625,0
e,1744668569879.3005,1744668570031.5662,152.265625,90.546630859375,0
a,1744668570038.066,1744668570164.762,126.696044921875,6.499755859375,0
l,1744668570241.6448,1744668570374.3462,132.701416015625,76.8828125,0
e,1744668570377.5627,1744668570469.9678,92.405029296875,3.216552734375,0
d,1744668570578.5168,1744668570711.8318,133.31494140625,108.549072265625,0
space,1744668570714.3906,1744668570827.992,113.601318359375,2.558837890625,0
t,1744668570957.1262,1744668571086.6423,129.51611328125,129.13427734375,0
h,1744668571145.4746,1744668571262.0312,116.556640625,58.832275390625,0
a,1744668571204.1785,1744668571333.046,128.867431640625,0,0
t,1744668571373.8884,1744668571506.2146,132.326171875,40.842529296875,0
space,1744668571511.6333,1744668571620.7485,109.115234375,5.418701171875,0
s,1744668571774.709,1744668571899.4758,124.766845703125,153.96044921875,0
h,1744668572008.8828,1744668572161.7737,152.890869140625,109.406982421875,0
e,1744668572238.9036,1744668572387.1877,148.2841796875,77.1298828125,0
space,1744668572480.8901,1744668572630.1887,149.298583984375,93.702392578125,0
h,1744668572893.2725,1744668573020.9255,127.653076171875,263.083740234375,0
a,1744668573024.0066,1744668573154.4058,130.399169921875,3.0810546875,0
s,1744668573176.3413,1744668573271.6995,95.358154296875,21.935546875,0
space,1744668573345.9167,1744668573494.2307,148.31396484375,74.21728515625,0
d,1744668573715.714,1744668573844.6838,128.9697265625,221.4833984375,0
i,1744668573942.7957,1744668574091.436,148.640380859375,98.11181640625,0
s,1744668574095.0703,1744668574207.3008,112.23046875,3.63427734375,0
r,1744668574372.5107,1744668574521.1016,148.5908203125,165.2099609375,0
u,1744668574904.988,1744668575034.2703,129.2822265625,383.886474609375,0
p,1744668575221.1323,1744668575426.4353,205.302978515625,186.862060546875,0
t,1744668575392.9487,1744668575559.5588,166.610107421875,0,0
e,1744668575521.5708,1744668575636.9617,115.390869140625,0,0
d,1744668575744.8315,1744668575898.119,153.287353515625,107.869873046875,0
space,1744668575825.322,1744668575976.4778,151.15576171875,0,0
e,1744668576037.5872,1744668576202.9414,165.354248046875,61.109375,0
r,1744668576239.7134,1744668576337.4392,97.725830078125,36.77197265625,0
o,1744668576431.5422,1744668576563.6995,132.1572265625,94.10302734375,0
r,1744668576637.9202,1744668576754.5115,116.59130859375,74.220703125,0
backspace,1744668577389.6338,1744668577557.573,167.939208984375,635.122314453125,1
backspace,1744668577813.0273,1744668577944.9873,131.9599609375,255.454345703125,1
r,1744668578346.4995,1744668578476.5833,130.083740234375,401.51220703125,0
o,1744668578513.3843,1744668578654.002,140.61767578125,36.801025390625,0
r,1744668578613.5762,1744668578766.037,152.4609375,0,0
space,1744668578731.1973,1744668578860.8694,129.672119140625,0,0
m,1744668578938.07,1744668579105.338,167.267822265625,77.20068359375,0
o,1744668579166.3472,1744668579313.1448,146.797607421875,61.00927734375,0
n,1744668579389.9429,1744668579538.3403,148.3974609375,76.798095703125,0
i,1744668579541.6218,1744668579710.0159,168.39404296875,3.281494140625,0
t,1744668579713.1758,1744668579823.872,110.6962890625,3.159912109375,0
o,1744668579850.47,1744668579997.0889,146.618896484375,26.597900390625,0
r,1744668579959.105,1744668580094.9014,135.79638671875,0,0
i,1744668580115.9346,1744668580226.5164,110.581787109375,21.033203125,0
